ymd,date,conNum,susNum,cureNum,deathNum,econNum,locAsymNum,locIncrNum,asymptomNum,conadd,cureadd,deathadd,susadd,asymptomadd,province
2022-04-04,04.04,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-05,04.05,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-06,04.06,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-07,04.07,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-08,04.08,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-09,04.09,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-10,04.10,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-11,04.11,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-12,04.12,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-13,04.13,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-14,04.14,1,0,1,0,0,,0,0,0,0,0,0,0,xizang
2022-04-15,04.15,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-16,04.16,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-17,04.17,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-18,04.18,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-19,04.19,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-20,04.20,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-21,04.21,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-22,04.22,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-23,04.23,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-24,04.24,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-25,04.25,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-26,04.26,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-27,04.27,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-28,04.28,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-29,04.29,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-04-30,04.30,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-01,05.01,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-02,05.02,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-03,05.03,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-04,05.04,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-05,05.05,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-06,05.06,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-07,05.07,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-08,05.08,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-09,05.09,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-10,05.10,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-11,05.11,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-12,05.12,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-13,05.13,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-14,05.14,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-15,05.15,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-16,05.16,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-17,05.17,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-18,05.18,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-19,05.19,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-20,05.20,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-21,05.21,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-22,05.22,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-23,05.23,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-24,05.24,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-25,05.25,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-26,05.26,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-27,05.27,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-28,05.28,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-29,05.29,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-30,05.30,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-05-31,05.31,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-01,06.01,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-02,06.02,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-03,06.03,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-04,06.04,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-05,06.05,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-06,06.06,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-07,06.07,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-08,06.08,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-09,06.09,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-10,06.10,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-11,06.11,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-12,06.12,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-13,06.13,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-14,06.14,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-15,06.15,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-16,06.16,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-17,06.17,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-18,06.18,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-19,06.19,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-20,06.20,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-21,06.21,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-22,06.22,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-23,06.23,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-24,06.24,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-25,06.25,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-26,06.26,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-27,06.27,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-28,06.28,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-29,06.29,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-06-30,06.30,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-01,07.01,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-02,07.02,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-03,07.03,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-04,07.04,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-05,07.05,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-06,07.06,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-07,07.07,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-08,07.08,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-09,07.09,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-10,07.10,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-11,07.11,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-12,07.12,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-13,07.13,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-14,07.14,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-15,07.15,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-16,07.16,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-17,07.17,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-18,07.18,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-19,07.19,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-20,07.20,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-21,07.21,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-22,07.22,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-23,07.23,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-24,07.24,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-25,07.25,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-26,07.26,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-27,07.27,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-28,07.28,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-29,07.29,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-30,07.30,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-07-31,07.31,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-08-01,08.01,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-08-02,08.02,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-08-03,08.03,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-08-04,08.04,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-08-05,08.05,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-08-06,08.06,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-08-07,08.07,1,0,1,0,0,0,0,0,0,0,0,0,0,xizang
2022-08-08,08.08,2,0,1,0,1,21,1,0,1,0,0,0,0,xizang
2022-08-09,08.09,12,0,1,0,11,18,10,0,10,0,0,0,0,xizang
2022-08-10,08.10,14,0,1,0,13,66,2,0,2,0,0,0,0,xizang
2022-08-11,08.11,21,0,1,0,20,20,7,0,7,0,0,0,0,xizang
2022-08-12,08.12,25,0,1,0,24,28,4,0,4,0,0,0,0,xizang
2022-08-13,08.13,84,0,1,0,83,443,59,0,59,0,0,0,0,xizang
2022-08-14,08.14,153,0,1,0,152,523,69,0,69,0,0,0,0,xizang
2022-08-15,08.15,179,0,1,0,178,629,26,0,26,0,0,0,0,xizang
2022-08-16,08.16,195,0,2,0,193,670,16,0,16,1,0,0,0,xizang
2022-08-17,08.17,214,0,2,0,212,870,19,0,19,0,0,0,0,xizang
2022-08-18,08.18,229,0,8,0,221,671,15,0,15,6,0,0,0,xizang
2022-08-19,08.19,251,0,11,0,240,501,22,0,22,3,0,0,0,xizang
2022-08-20,08.20,285,0,17,0,268,560,34,0,34,6,0,0,0,xizang
2022-08-21,08.21,340,0,22,0,318,494,55,0,55,5,0,0,0,xizang
2022-08-22,08.22,367,0,31,0,336,518,27,0,27,9,0,0,0,xizang
2022-08-23,08.23,390,0,35,0,355,543,23,0,23,4,0,0,0,xizang
2022-08-24,08.24,427,0,52,0,375,521,37,0,37,17,0,0,0,xizang
2022-08-25,08.25,510,0,61,0,449,444,83,0,83,9,0,0,0,xizang
2022-08-26,08.26,544,0,71,0,473,419,34,0,34,10,0,0,0,xizang
2022-08-27,08.27,595,0,87,0,508,452,51,0,51,16,0,0,0,xizang
2022-08-28,08.28,619,0,111,0,508,570,24,0,24,24,0,0,0,xizang
2022-08-29,08.29,668,0,126,0,542,645,49,0,49,15,0,0,0,xizang
2022-08-30,08.30,713,0,136,0,577,674,45,0,45,10,0,0,0,xizang
2022-08-31,08.31,766,0,147,0,619,621,53,0,53,11,0,0,0,xizang
2022-09-01,09.01,812,0,206,0,606,575,46,0,46,59,0,0,0,xizang
2022-09-02,09.02,877,0,263,0,614,524,65,0,65,57,0,0,0,xizang
2022-09-03,09.03,928,0,301,0,627,505,51,0,51,38,0,0,0,xizang
2022-09-04,09.04,992,0,343,0,649,452,64,0,64,42,0,0,0,xizang
2022-09-05,09.05,1044,0,382,0,662,453,52,0,52,39,0,0,0,xizang
2022-09-06,09.06,1120,0,430,0,690,389,76,0,76,48,0,0,0,xizang
2022-09-07,09.07,1138,0,471,0,667,388,18,0,18,41,0,0,0,xizang
2022-09-08,09.08,1158,0,501,0,657,347,20,0,20,30,0,0,0,xizang
2022-09-09,09.09,1174,0,555,0,619,306,16,0,16,54,0,0,0,xizang
2022-09-10,09.10,1190,0,612,0,578,251,16,0,16,57,0,0,0,xizang
2022-09-11,09.11,1200,0,662,0,538,216,10,0,10,50,0,0,0,xizang
2022-09-12,09.12,1211,0,729,0,482,199,11,0,11,67,0,0,0,xizang
2022-09-13,09.13,1219,0,757,0,462,129,8,0,8,28,0,0,0,xizang
2022-09-14,09.14,1228,0,785,0,443,101,9,0,9,28,0,0,0,xizang
2022-09-15,09.15,1238,0,869,0,369,108,10,0,10,84,0,0,0,xizang
2022-09-16,09.16,1248,0,894,0,354,56,10,0,10,25,0,0,0,xizang
2022-09-17,09.17,1254,0,948,0,306,39,6,0,6,54,0,0,0,xizang
2022-09-18,09.18,1265,0,1041,0,224,187,11,0,11,93,0,0,0,xizang
2022-09-19,09.19,1281,0,1051,0,230,160,16,0,16,10,0,0,0,xizang
2022-09-20,09.20,1294,0,1082,0,212,155,13,0,13,31,0,0,0,xizang
2022-09-21,09.21,1307,0,1110,0,197,143,13,0,13,28,0,0,0,xizang
2022-09-22,09.22,1316,0,1129,0,187,131,9,0,9,19,0,0,0,xizang
2022-09-23,09.23,1327,0,1135,0,192,111,11,0,11,6,0,0,0,xizang
2022-09-24,09.24,1335,0,1160,0,175,103,8,0,8,25,0,0,0,xizang
2022-09-25,09.25,1344,0,1174,0,170,89,9,0,9,14,0,0,0,xizang
2022-09-26,09.26,1355,0,1178,0,177,83,11,0,11,4,0,0,0,xizang
2022-09-27,09.27,1368,0,1189,0,179,132,13,0,13,11,0,0,0,xizang
2022-09-28,09.28,1373,0,1196,0,177,85,5,0,5,7,0,0,0,xizang
2022-09-29,09.29,1379,0,1202,0,177,66,6,0,6,6,0,0,0,xizang
2022-09-30,09.30,1384,0,1217,0,167,59,5,0,5,15,0,0,0,xizang
2022-10-01,10.01,1389,0,1221,0,168,49,5,0,5,4,0,0,0,xizang
2022-10-02,10.02,1395,0,1299,0,96,43,6,0,6,78,0,0,0,xizang
2022-10-03,10.03,1401,0,1306,0,95,47,6,0,6,7,0,0,0,xizang
2022-10-04,10.04,1406,0,1314,0,92,37,5,0,5,8,0,0,0,xizang
2022-10-05,10.05,1410,0,1315,0,95,36,4,0,4,1,0,0,0,xizang
2022-10-06,10.06,1415,0,1333,0,82,30,5,0,5,18,0,0,0,xizang
2022-10-07,10.07,1419,0,1337,0,82,27,4,0,4,4,0,0,0,xizang
2022-10-08,10.08,1423,0,1339,0,84,29,4,0,4,2,0,0,0,xizang
2022-10-09,10.09,1428,0,1339,0,89,23,5,0,5,0,0,0,0,xizang
2022-10-10,10.10,1432,0,1352,0,80,21,4,0,4,13,0,0,0,xizang
2022-10-11,10.11,1437,0,1355,0,82,19,5,0,5,3,0,0,0,xizang
2022-10-12,10.12,1440,0,1357,0,83,16,3,0,3,2,0,0,0,xizang
2022-10-13,10.13,1440,0,1357,0,83,8,0,0,0,0,0,0,0,xizang
2022-10-14,10.14,1442,0,1359,0,83,8,2,0,2,2,0,0,0,xizang
2022-10-15,10.15,1443,0,1360,0,83,6,1,0,1,1,0,0,0,xizang
2022-10-16,10.16,1445,0,1362,0,83,6,2,0,2,2,0,0,0,xizang
2022-10-17,10.17,1447,0,1362,0,85,6,2,0,2,0,0,0,0,xizang
2022-10-18,10.18,1449,0,1364,0,85,6,2,0,2,2,0,0,0,xizang
2022-10-19,10.19,1450,0,1364,0,86,2,1,0,1,0,0,0,0,xizang
2022-10-20,10.20,1450,0,1364,0,86,4,0,0,0,0,0,0,0,xizang
2022-10-21,10.21,1452,0,1364,0,88,4,2,0,2,0,0,0,0,xizang
2022-10-22,10.22,1453,0,1366,0,87,4,1,0,1,2,0,0,0,xizang
2022-10-23,10.23,1454,0,1366,0,88,4,1,0,1,0,0,0,0,xizang
2022-10-24,10.24,1455,0,1368,0,87,5,1,0,1,2,0,0,0,xizang
2022-10-25,10.25,1456,0,1368,0,88,7,1,0,1,0,0,0,0,xizang
2022-10-26,10.26,1458,0,1368,0,90,6,2,0,2,0,0,0,0,xizang
2022-10-27,10.27,1459,0,1368,0,91,5,1,0,1,0,0,0,0,xizang
2022-10-28,10.28,1460,0,1369,0,91,2,1,0,1,1,0,0,0,xizang
2022-10-29,10.29,1460,0,1369,0,91,2,0,0,0,0,0,0,0,xizang
2022-10-30,10.30,1460,0,1369,0,91,4,0,0,0,0,0,0,0,xizang
2022-10-31,10.31,1460,0,1369,0,91,10,0,0,0,0,0,0,0,xizang
2022-11-01,11.01,1460,0,1370,0,90,5,0,0,0,1,0,0,0,xizang
2022-11-02,11.02,1460,0,1410,0,50,5,0,0,0,40,0,0,0,xizang
2022-11-03,11.03,1460,0,1410,0,50,5,0,0,0,0,0,0,0,xizang
2022-11-04,11.04,1460,0,1410,0,50,5,0,0,0,0,0,0,0,xizang
2022-11-05,11.05,1460,0,1410,0,50,3,0,0,0,0,0,0,0,xizang
2022-11-06,11.06,1460,0,1435,0,25,7,0,0,0,25,0,0,0,xizang
2022-11-07,11.07,1460,0,1435,0,25,5,0,0,0,0,0,0,0,xizang
2022-11-08,11.08,1461,0,1435,0,26,7,1,0,1,0,0,0,0,xizang
2022-11-09,11.09,1462,0,1450,0,12,11,1,0,1,15,0,0,0,xizang
2022-11-10,11.10,1462,0,1451,0,11,13,0,0,0,1,0,0,0,xizang
2022-11-11,11.11,1463,0,1454,0,9,9,1,0,1,3,0,0,0,xizang
2022-11-12,11.12,1469,0,1454,0,15,18,6,0,6,0,0,0,0,xizang
2022-11-13,11.13,1474,0,1456,0,18,12,5,0,5,2,0,0,0,xizang
2022-11-14,11.14,1478,0,1456,0,22,17,4,0,4,0,0,0,0,xizang
2022-11-15,11.15,1480,0,1456,0,24,12,2,0,2,0,0,0,0,xizang
2022-11-16,11.16,1485,0,1456,0,29,6,5,0,5,0,0,0,0,xizang
2022-11-17,11.17,1489,0,1456,0,33,12,4,0,4,0,0,0,0,xizang
2022-11-18,11.18,1492,0,1459,0,33,11,3,0,3,3,0,0,0,xizang
2022-11-19,11.19,1494,0,1459,0,35,9,2,0,2,0,0,0,0,xizang
2022-11-20,11.20,1495,0,1460,0,35,14,1,0,1,1,0,0,0,xizang
2022-11-21,11.21,1497,0,1467,0,30,15,2,0,2,7,0,0,0,xizang
2022-11-22,11.22,1497,0,1467,0,30,10,0,0,0,0,0,0,0,xizang
2022-11-23,11.23,1497,0,1467,0,30,11,0,0,0,0,0,0,0,xizang
2022-11-24,11.24,1499,0,1471,0,28,12,2,0,2,4,0,0,0,xizang
2022-11-25,11.25,1501,0,1474,0,27,14,2,0,2,3,0,0,0,xizang
2022-11-26,11.26,1503,0,1474,0,29,12,2,0,2,0,0,0,0,xizang
2022-11-27,11.27,1508,0,1474,0,34,13,5,0,5,0,0,0,0,xizang
2022-11-28,11.28,1511,0,1476,0,35,15,3,0,3,2,0,0,0,xizang
2022-11-29,11.29,1512,0,1485,0,27,13,1,0,1,9,0,0,0,xizang
2022-11-30,11.30,1514,0,1485,0,29,12,2,0,2,0,0,0,0,xizang
2022-12-01,12.01,1515,0,1485,0,30,16,1,0,1,0,0,0,0,xizang
2022-12-02,12.02,1515,0,1492,0,23,20,0,0,0,7,0,0,0,xizang
2022-12-03,12.03,1515,0,1492,0,23,15,0,0,0,0,0,0,0,xizang
2022-12-04,12.04,1515,0,1492,0,23,27,0,0,0,0,0,0,0,xizang
2022-12-05,12.05,1515,0,1500,0,15,35,0,0,0,8,0,0,0,xizang
2022-12-06,12.06,1517,0,1500,0,17,32,2,0,2,0,0,0,0,xizang
2022-12-07,12.07,1518,0,1506,0,12,19,1,0,1,6,0,0,0,xizang
2022-12-08,12.08,1519,0,1506,0,13,13,1,0,1,0,0,0,0,xizang
2022-12-09,12.09,1519,0,1506,0,13,14,0,0,0,0,0,0,0,xizang
2022-12-10,12.10,1519,0,1507,0,12,16,0,0,0,1,0,0,0,xizang
2022-12-11,12.11,1520,0,1507,0,13,9,1,0,1,0,0,0,0,xizang
2022-12-12,12.12,1521,0,1511,0,10,4,1,0,1,4,0,0,0,xizang
2022-12-13,12.13,1521,0,1513,0,8,0,0,0,0,2,0,0,0,xizang
2022-12-14,12.14,1521,0,1513,0,8,0,0,0,0,0,0,0,0,xizang
2022-12-15,12.15,1522,0,1514,0,8,0,1,0,1,1,0,0,0,xizang
2022-12-16,12.16,1522,0,1514,0,8,0,0,0,0,0,0,0,0,xizang
2022-12-17,12.17,1522,0,1514,0,8,0,0,0,0,0,0,0,0,xizang
2022-12-18,12.18,1522,0,1514,0,8,0,0,0,0,0,0,0,0,xizang
2022-12-19,12.19,1522,0,1518,0,4,0,0,0,0,4,0,0,0,xizang
2022-12-20,12.20,1522,0,1518,0,4,0,0,0,0,0,0,0,0,xizang
2020-01-21,01.21,1,,,,1,,,0,0,0,0,0,0,yunnan
2020-01-22,01.22,1,,,,1,,,0,0,0,0,0,0,yunnan
2020-01-23,01.23,1,,,,1,,,0,0,0,0,0,0,yunnan
2020-01-24,01.24,5,,,,5,,,0,4,0,0,0,0,yunnan
2020-01-25,01.25,11,58,0,,11,,,0,6,0,0,58,0,yunnan
2020-01-26,01.26,19,36,0,,19,,,0,8,0,0,-22,0,yunnan
2020-01-27,01.27,26,125,0,,26,,,0,7,0,0,89,0,yunnan
2020-01-28,01.28,44,163,0,,44,,,0,18,0,0,38,0,yunnan
2020-01-29,01.29,70,191,0,,70,,,0,26,0,0,28,0,yunnan
2020-01-30,01.30,80,236,0,,80,,,0,10,0,0,45,0,yunnan
2020-01-31,01.31,91,228,1,,90,,,0,11,1,0,-8,0,yunnan
2020-02-01,02.01,99,,2,,97,,,0,8,1,0,-228,0,yunnan
2020-02-02,02.02,109,,3,,106,,,0,10,1,0,0,0,yunnan
2020-02-03,02.03,117,,5,,112,,,0,8,2,0,0,0,yunnan
2020-02-04,02.04,122,,5,,117,,,0,5,0,0,0,0,yunnan
2020-02-05,02.05,128,,5,,123,,,0,6,0,0,0,0,yunnan
2020-02-06,02.06,135,,7,,128,,,0,7,2,0,0,0,yunnan
2020-02-07,02.07,138,,12,,126,,,0,3,5,0,0,0,yunnan
2020-02-08,02.08,140,,17,,123,,,0,2,5,0,0,0,yunnan
2020-02-09,02.09,141,,18,,123,,,0,1,1,0,0,0,yunnan
2020-02-10,02.10,149,,19,,130,,,0,8,1,0,0,0,yunnan
2020-02-11,02.11,150,,20,,130,,,0,1,1,0,0,0,yunnan
2020-02-12,02.12,155,,25,,130,,,0,5,5,0,0,0,yunnan
2020-02-13,02.13,162,,27,,135,,,0,7,2,0,0,0,yunnan
2020-02-14,02.14,168,,35,,133,,,0,6,8,0,0,0,yunnan
2020-02-15,02.15,169,,42,,127,,,0,1,7,0,0,0,yunnan
2020-02-16,02.16,171,100,42,,129,,,0,2,0,0,100,0,yunnan
2020-02-17,02.17,172,,47,,125,,,0,1,5,0,-100,0,yunnan
2020-02-18,02.18,173,,57,,116,,,0,1,10,0,0,0,yunnan
2020-02-19,02.19,172,,60,1,111,,,0,0,3,1,0,0,yunnan
2020-02-20,02.20,174,,79,2,93,,,0,2,19,1,0,0,yunnan
2020-02-21,02.21,174,,96,2,76,,,0,0,17,0,0,0,yunnan
2020-02-22,02.22,174,,107,2,65,,,0,0,11,0,0,0,yunnan
2020-02-23,02.23,174,,115,2,57,,,0,0,8,0,0,0,yunnan
2020-02-24,02.24,174,,124,2,48,,,0,0,9,0,0,0,yunnan
2020-02-25,02.25,174,,129,2,43,,,0,0,5,0,0,0,yunnan
2020-02-26,02.26,174,,144,2,28,,,0,0,15,0,0,0,yunnan
2020-02-27,02.27,174,,150,2,22,,,0,0,6,0,0,0,yunnan
2020-02-28,02.28,174,,156,2,16,,,0,0,6,0,0,0,yunnan
2020-02-29,02.29,174,,157,2,15,,,0,0,1,0,0,0,yunnan
2020-03-01,03.01,174,,163,2,9,,,0,0,6,0,0,0,yunnan
2020-03-02,03.02,174,,168,2,4,,,0,0,5,0,0,0,yunnan
2020-03-03,03.03,174,0,169,2,3,,,0,0,1,0,0,0,yunnan
2020-03-04,03.04,174,5,169,2,3,,,0,0,0,0,5,0,yunnan
2020-03-05,03.05,174,7,169,2,3,,,0,0,0,0,2,0,yunnan
2020-03-06,03.06,174,,170,2,2,,,0,0,1,0,-7,0,yunnan
2020-03-07,03.07,174,,170,2,2,,,0,0,0,0,0,0,yunnan
2020-03-08,03.08,174,,170,2,2,,,0,0,0,0,0,0,yunnan
2020-03-09,03.09,174,,170,2,2,,,0,0,0,0,0,0,yunnan
2020-03-10,03.10,174,,170,2,2,,,0,0,0,0,0,0,yunnan
2020-03-11,03.11,174,,170,2,2,,,0,0,0,0,0,0,yunnan
2020-03-12,03.12,174,0,170,2,2,,,0,0,0,0,0,0,yunnan
2020-03-13,03.13,174,,170,2,2,,,0,0,0,0,0,0,yunnan
2020-03-14,03.14,174,,172,2,0,,,0,0,2,0,0,0,yunnan
2020-03-15,03.15,175,,172,2,1,,,0,1,0,0,0,0,yunnan
2020-03-16,03.16,176,,172,2,2,,,0,1,0,0,0,0,yunnan
2020-03-17,03.17,176,,172,2,2,,,0,0,0,0,0,0,yunnan
2020-03-18,03.18,176,,172,2,2,,,0,0,0,0,0,0,yunnan
2020-03-19,03.19,176,,172,2,2,,,0,0,0,0,0,0,yunnan
2020-03-20,03.20,176,,172,2,2,,,0,0,0,0,0,0,yunnan
2020-03-21,03.21,176,,172,2,2,,,0,0,0,0,0,0,yunnan
2020-03-22,03.22,176,,172,2,2,,,0,0,0,0,0,0,yunnan
2020-03-23,03.23,176,,172,2,2,,,0,0,0,0,0,0,yunnan
2020-03-24,03.24,176,,172,2,2,,,0,0,0,0,0,0,yunnan
2020-03-25,03.25,178,,172,2,4,,,0,2,0,0,0,0,yunnan
2020-03-26,03.26,180,,172,2,6,,,0,2,0,0,0,0,yunnan
2020-03-27,03.27,180,,172,2,6,,,0,0,0,0,0,0,yunnan
2020-03-28,03.28,180,,172,2,6,,,0,0,0,0,0,0,yunnan
2020-03-29,03.29,180,,172,2,6,,,0,0,0,0,0,0,yunnan
2020-03-30,03.30,181,,172,2,7,,,0,1,0,0,0,0,yunnan
2020-03-31,03.31,182,,172,2,8,,,0,1,0,0,0,0,yunnan
2020-04-01,04.01,183,0,172,2,9,,,4,1,0,0,0,4,yunnan
2020-04-02,04.02,184,,172,2,10,,,4,1,0,0,0,0,yunnan
2020-04-03,04.03,184,0,172,2,10,,,4,0,0,0,0,0,yunnan
2020-04-04,04.04,184,0,172,2,10,,,4,0,0,0,0,0,yunnan
2020-04-05,04.05,184,0,172,2,10,,,4,0,0,0,0,0,yunnan
2020-04-06,04.06,184,0,173,2,9,,,4,0,1,0,0,0,yunnan
2020-04-07,04.07,184,0,173,2,9,,,4,0,0,0,0,0,yunnan
